REP_FULLNAME,REP_STATE,REP_TYPE,REP_PARTY,COMPANY_TICKER,COMPANY_CODE,COMPANY_COUNTRY,COMPANY_NAME,TRANSACTION_TYPE,TRANSACTION_DATE,TRANSACTION_PRICE,SHARE_TYPE,TRANSACTION_SHARE_PRICE,TRANSACTION_SHARE_QUANTITY,SHARE_PRICE_3_MONTH,SHARE_PRICE_6_MONTH,SHARE_PRICE_1_YEAR,PERCENT_CHANGE_3_MONTH,PERCENT_CHANGE_6_MONTH,PERCENT_CHANGE_12_MONTH
Kenneth Conaway,TX,Congress,Republican,DUK,DUK US,US,Duke Energy Corp,Buy,8/10/2020,32500,Com NPV,84.76,382,95.4,93.6,106.9,12.55,10.43,26.12
Kenneth Conaway,TX,Congress,Republican,JNJ,JNJ US,US,Johnson & Johnson,Buy,8/10/2020,32500,Com,148.03,218,146.08,164.92,173.77,-1.32,11.41,17.39
Kenneth Conaway,TX,Congress,Republican,SDY,SDY US,US,SPDR S&P Dividend ETF,Buy,8/10/2020,65001,Com,97.75,664,101.73,110.37,124.25,4.07,12.91,27.11
Kenneth Conaway,TX,Congress,Republican,XLV,XLV US,US,The Health Care Select Sector SPDR,Buy,8/10/2020,75000,Stock Unit,106.05,706,110.95,115.81,133.14,4.62,9.20,25.54
Mark Green,TN,Congress,Republican,ENBL,ENBL US,US,Enable Midstream Partners Lp,Buy,8/10/2020,32500,Stock Unit,5.86,5546,4.73,5.82,8.18,-19.28,-0.68,39.59
Mark Green,TN,Congress,Republican,ET,ET US,US,Energy Transfer Lp,Buy,8/10/2020,32500,Stock Unit,6.51,4992,5.6,7.06,9.4,-13.98,8.45,44.39
Mark Green,TN,Congress,Republican,GEL,GEL US,US,Genesis Energy LP,Buy,8/10/2020,32500,Stock Unit,6.47,5022,5.09,6.65,8.36,-21.33,2.78,29.21
Mark Green,TN,Congress,Republican,GLOP,GLOP US,US,Gaslog Partners LP,Buy,8/10/2020,8000,Stock Unit,4.24,1886,3.44,3.43,4.01,-18.87,-19.10,-5.42
Mark Green,TN,Congress,Republican,MMLP,MMLP US,US,Martin Midstream Partners Lp,Buy,8/10/2020,8000,Stock Unit,1.82,4394,1.51,2.34,2.99,-17.03,28.57,64.29
Mark Green,TN,Congress,Republican,SHLX,SHLX US,US,Shell Midstream Partners LP,Buy,8/10/2020,32500,Stock Unit,12.04,2698,8.8,11.06,12.49,-26.91,-8.14,3.74
Mark Green,TN,Congress,Republican,SMLP,SMLP US,US,Summit Midstream Partners Lp,Buy,8/10/2020,8000,Stock Unit,14.39,554,13.2,20.57,36.77,-8.27,42.95,155.52
Mark Green,TN,Congress,Republican,SRLP,SRLP US,US,Sprague Resources Lp,Buy,8/10/2020,32500,Stock Unit,16.32,1990,15.99,21.25,16.54,-2.02,30.21,1.35
Mark Green,TN,Congress,Republican,USAC,USAC US,US,Usa Compression Partners Lp,Buy,8/10/2020,8000,Stock Unit,12.07,662,10.38,14.78,15.7,-14.00,22.45,30.07
Michael Mccaul,TX,Congress,Republican,CNHI,CNHI US,US,CNH Industrial Nv,Buy,8/10/2020,40501,Ord,7.73,5238,9.73,14.39,17.2,25.87,86.16,122.51
Michael Mccaul,TX,Congress,Republican,FCFS,FCFS US,US,Firstcash Inc,Buy,8/10/2020,16001,Com,60.18,264,61.95,62.57,82.39,2.94,3.97,36.91
Michael Mccaul,TX,Congress,Republican,MNST,MNST US,US,Monster Beverage Corp,Buy,8/10/2020,150001,Com,82,1828,81.35,90.88,98.79,-0.79,10.83,20.48
Michael Mccaul,TX,Congress,Republican,SYY,SYY US,US,Sysco Corp,Buy,8/8/2020,232501,Com,60.1,3868,60.86,76.52,73.45,1.26,27.32,22.21
David Roe,TN,Congress,Republican,TD,TD CN,CN,The Toronto-Dominion Bank,Buy,8/7/2020,8000,Com NPV,45.77,174,45.55,58.03,67.25,-0.48,26.79,46.93
Joseph Courtney,CT,Congress,Democratic,BIAWX,BIAWX US,US,Brown Advisory Sustainability Growth Fund Investor,Buy,8/7/2020,40501,Stock Unit,33.76,1198,37.29,39.11,47.24,10.46,15.85,39.93
Joseph Courtney,CT,Congress,Democratic,BNDX,BNDX US,US,Vanguard Total International Bond ETF,Buy,8/7/2020,8000,Stock Unit,58.15,136,58.46,58.07,57.88,0.53,-0.14,-0.46
Joseph Courtney,CT,Congress,Democratic,CISIX,CISIX US,US,Calvert US Large Cap Core Responsible Fund,Buy,8/7/2020,32500,Com,30.05,1080,32.16,35.24,40.5,7.02,17.27,34.78
Joseph Courtney,CT,Congress,Democratic,DCCAX,DCCAX US,US,Delaware Small Cap Core Fund Class A,Buy,8/7/2020,16001,Stock Unit,21.77,734,22.77,27.8,30.66,4.59,27.70,40.84
Joseph Courtney,CT,Congress,Democratic,NULG,NULG US,US,Nuveen ESG Large-Cap Growth ETF,Buy,8/7/2020,32500,Stock Unit,49.45,656,54.04,58.62,67.59,9.28,18.54,36.68
Joshua Gottheimer,NJ,Congress,Democratic,CVNA,CVNA US,US,Carvana Co,Buy,8/7/2020,8000,Com A,192,40,204.51,283.81,356.34,6.52,47.82,85.59
Michael Mccaul,TX,Congress,Republican,BSX,BSX US,US,Boston Scientific Corp,Buy,8/7/2020,150001,Com,38.97,3848,35.21,37.45,43.81,-9.65,-3.90,12.42
Michael Mccaul,TX,Congress,Republican,BURL,BURL US,US,Burlington Stores Inc,Buy,8/7/2020,150001,Com,180.19,832,204.82,252.72,333.76,13.67,40.25,85.23
Michael Mccaul,TX,Congress,Republican,CNHI,CNHI US,US,CNH Industrial Nv,Buy,8/7/2020,40501,Ord,7.43,5450,9.12,13.88,16.86,22.75,86.81,126.92
Michael Mccaul,TX,Congress,Republican,GPN,GPN US,US,Global Payments Inc,Buy,8/7/2020,215001,Com,174.83,1228,174.24,194.01,173.84,-0.34,10.97,-0.57
Michael Mccaul,TX,Congress,Republican,SYY,SYY US,US,Sysco Corp,Buy,8/7/2020,232501,Com,57.8,4022,60.83,76.4,73.45,5.24,32.18,27.08
Rohit Khanna,CA,Congress,Democratic,SBUX,SBUX US,US,Starbucks Corp,Buy,8/7/2020,8000,Com NPV,75.79,104,90.62,101.02,117.94,19.57,33.29,55.61
Ronald Wyden,OR,Senate,Democratic,AAPL,AAPL US,US,Apple Inc,Buy,8/7/2020,75000,Com NPV,111.11,674,119.03,133.94,146.09,7.13,20.55,31.48
Tomasz Malinowski,NJ,Congress,Democratic,LL,LL US,US,Lumber Liquidators Holdings Inc,Buy,8/7/2020,8000,Com,21.3,374,29.01,29.67,19.17,36.20,39.30,-10.00
Alan Lowenthal,CA,Congress,Democratic,BABA,9988 HK,HK,Alibaba Group Holding Ltd,Buy,8/6/2020,33292,DR,265.68,124,295.71,254.5,196.39,11.30,-4.21,-26.08
Daniel Lipinski,IL,Congress,Democratic,IAU,IAU US,US,iShares Gold Trust,Buy,8/6/2020,8000,Stock Unit,39.42,202,36.36,34.98,33.52,-7.76,-11.26,-14.97
Mark Green,TN,Congress,Republican,ENBL,ENBL US,US,Enable Midstream Partners Lp,Buy,8/6/2020,8000,Stock Unit,6.02,1328,4.25,5.47,8.14,-29.40,-9.14,35.22
Mark Green,TN,Congress,Republican,GEL,GEL US,US,Genesis Energy LP,Buy,8/6/2020,32500,Stock Unit,6.01,5406,4,6.01,8.34,-33.44,0.00,38.77
Mark Green,TN,Congress,Republican,GLOP,GLOP US,US,Gaslog Partners LP,Buy,8/6/2020,8000,Stock Unit,3.9,2050,3.06,3.39,3.9,-21.54,-13.08,0.00
Mark Green,TN,Congress,Republican,GLP,GLP US,US,Global Partners Lp,Buy,8/6/2020,32500,Stock Unit,13.65,2380,15.78,20.85,24.18,15.60,52.75,77.14
Mark Green,TN,Congress,Republican,MPLX,MPLX US,US,MPLX LP,Buy,8/6/2020,8000,Stock Unit,18.53,430,18.58,23.52,27.5,0.27,26.93,48.41
Mark Green,TN,Congress,Republican,PBFX,PBFX US,US,Pbf Logistics Lp,Buy,8/6/2020,32500,Stock Unit,10.76,3020,7.47,9.89,12.97,-30.58,-8.09,20.54
Mark Green,TN,Congress,Republican,USAC,USAC US,US,Usa Compression Partners Lp,Buy,8/6/2020,8000,Stock Unit,11.52,694,10.19,13.69,15.84,-11.55,18.84,37.50
Michael Mccaul,TX,Congress,Republican,AON,AON US,US,Aon Plc,Buy,8/6/2020,350001,Ord A,195.61,1788,183.48,210.18,261.52,-6.20,7.45,33.69
Michael Mccaul,TX,Congress,Republican,CNHI,CNHI US,US,CNH Industrial Nv,Buy,8/6/2020,40501,Ord,7.52,5384,8.58,13.76,17.06,14.10,82.98,126.86
Michael Mccaul,TX,Congress,Republican,WFC,WFC US,US,Wells Fargo & Co,Buy,8/6/2020,350001,Com,24.24,14438,21.88,30.75,48.77,-9.74,26.86,101.20
Thomas Carper,DE,Senate,Democratic,LDP,LDP US,US,Cohen & Steers Ltd Duration Preferred & Income Fund Inc,Buy,8/6/2020,8000,Com,24.07,332,23.76,25.85,27.3,-1.29,7.40,13.42
Charles Roberts,AR,Senate,Republican,BA,BA US,US,Boeing Co,Buy,8/5/2020,32500,Com,174.28,186,153.65,195.84,229.94,-11.84,12.37,31.94
Earl Blumenauer,OR,Congress,Democratic,ICE,ICE US,US,Intercontinental Exchange Inc,Buy,8/5/2020,8000,Com,96.16,82,96.06,113.41,119.42,-0.10,17.94,24.19
Michael Mccaul,TX,Congress,Republican,CNHI,CNHI US,US,CNH Industrial Nv,Buy,8/5/2020,40501,Ord,7.63,5308,8.55,13.12,16.76,12.06,71.95,119.66
Rohit Khanna,CA,Congress,Democratic,WAB,#45161 US,US,Westinghouse Air Brake Co,Buy,8/5/2020,16001,Com,62.91,254,65.62,76.27,86.1,4.31,21.24,36.86
Ronald Wyden,OR,Senate,Democratic,BYND,BYND US,US,Beyond Meat Inc,Buy,8/5/2020,32500,Com,132.69,244,146.35,177.97,121.82,10.29,34.12,-8.19
Ronald Wyden,OR,Senate,Democratic,CLX,CLX US,US,Clorox Co,Buy,8/5/2020,8000,Com,237.16,32,212.25,210.02,163.56,-10.50,-11.44,-31.03
Ronald Wyden,OR,Senate,Democratic,COUP,COUP US,US,Coupa Software Inc,Buy,8/5/2020,32500,Com,315.94,102,255.55,317.8,216.58,-19.11,0.59,-31.45
Ronald Wyden,OR,Senate,Democratic,DHI,DHI US,US,D.R. Horton Inc,Buy,8/5/2020,8000,Com,68.09,116,69.46,77.09,96.34,2.01,13.22,41.49
Ronald Wyden,OR,Senate,Democratic,KR,KR US,US,Kroger Co,Buy,8/5/2020,8000,Com,35.09,226,32.74,33.7,41.87,-6.70,-3.96,19.32
Ronald Wyden,OR,Senate,Democratic,PSA,PSA US,US,Public Storage,Buy,8/5/2020,32500,Com,196.97,164,235.48,232.69,308.91,19.55,18.13,56.83
Ronald Wyden,OR,Senate,Democratic,WDAY,WDAY US,US,Workday Inc,Buy,8/5/2020,8000,Com A,183.99,42,209.18,236.69,236,13.69,28.64,28.27
Susie Lee,NV,Congress,Democratic,O,O US,US,Realty Income Corp,Buy,8/5/2020,8000,Com,60.38,132,57.38,58.26,68.55,-4.97,-3.51,13.53
Susie Lee,NV,Congress,Democratic,STOR,STOR US,US,Store Capital Corp,Buy,8/5/2020,8000,Com,24.9,320,27.48,31.6,36.76,10.36,26.91,47.63
Carol Miller,WV,Congress,Republican,CVX,CVX US,US,Chevron Corp,Buy,8/4/2020,32500,Com,86.49,374,72.15,86.41,100.3,-16.58,-0.09,15.97
Carol Miller,WV,Congress,Republican,HRL,HRL US,US,Hormel Foods Corp,Buy,8/4/2020,32500,Com,51.13,634,49.46,46.92,45.56,-3.27,-8.23,-10.89
Carol Miller,WV,Congress,Republican,UNP,UNP US,US,Union Pacific Corp,Buy,8/4/2020,32500,Com,173.68,186,179.24,198.6,217.62,3.20,14.35,25.30
Earl Blumenauer,OR,Congress,Democratic,ICE,ICE US,US,Intercontinental Exchange Inc,Buy,8/4/2020,8000,Com,95.78,82,94.66,113.41,119.53,-1.17,18.41,24.80
Gregory Gianforte,MT,Congress,Republican,HDB,500180 IN,IN,HDFC Bank Ltd,Buy,8/4/2020,32500,Ord,46.31,700,59.04,78,73.43,27.49,68.43,58.56
Gregory Gianforte,MT,Congress,Republican,ADS,ADS GR,GR,Adidas AG,Buy,8/4/2020,32500,Ord NPV,34.73,934,44.07,53.98,72.47,26.89,55.43,108.67
Gregory Gianforte,MT,Congress,Republican,DGE,DGE LN,LN,Diageo,Buy,8/4/2020,32500,Ord,953.61,34,883.6,1044.09,1119.86,-7.34,9.49,17.43
Gregory Gianforte,MT,Congress,Republican,SY1,SY1 GR,GR,Symrise AG,Buy,8/4/2020,32500,Ord NPV,106.7,304,106.05,103.9,123.9,-0.61,-2.62,16.12
Joshua Gottheimer,NJ,Congress,Democratic,FB,FB US,US,Facebook Inc,Buy,8/4/2020,8000,Com A,249.83,32,261.36,262.01,358.92,4.62,4.88,43.67
Mark Green,TN,Congress,Republican,CEQP,CEQP US,US,Crestwood Equity Partners Lp,Buy,8/4/2020,40501,Stock Unit,15.55,2604,14.92,20.7,27.66,-4.05,33.12,77.88
Mark Green,TN,Congress,Republican,ENBL,ENBL US,US,Enable Midstream Partners Lp,Buy,8/4/2020,16001,Stock Unit,4.93,3244,4.25,5.32,7.96,-13.79,7.91,61.46
Mark Green,TN,Congress,Republican,ENLC,ENLC US,US,Enlink Midstream Llc,Buy,8/4/2020,8000,Stock Unit,2.53,3162,2.62,3.81,5.16,3.56,50.59,103.95
Mark Green,TN,Congress,Republican,ET,ET US,US,Energy Transfer Lp,Buy,8/4/2020,40501,Stock Unit,6.91,5860,5.17,6.36,9.27,-25.18,-7.96,34.15
Mark Green,TN,Congress,Republican,GLOP,GLOP US,US,Gaslog Partners LP,Buy,8/4/2020,16001,Stock Unit,3.94,4060,3.14,3.34,3.95,-20.30,-15.23,0.25
Mark Green,TN,Congress,Republican,GLP,GLP US,US,Global Partners Lp,Buy,8/4/2020,40501,Stock Unit,12.28,3298,14.89,20.69,26.62,21.25,68.49,116.78
Mark Green,TN,Congress,Republican,MPLX,MPLX US,US,MPLX LP,Buy,8/4/2020,40501,Stock Unit,19.64,2062,18,23.29,28.19,-8.35,18.58,43.53
Mark Green,TN,Congress,Republican,NGL,NGL US,US,NGL Energy Partners Lp,Buy,8/4/2020,8000,Stock Unit,4.72,1694,2.45,2.77,1.74,-48.09,-41.31,-63.14
Mark Green,TN,Congress,Republican,PBFX,PBFX US,US,Pbf Logistics Lp,Buy,8/4/2020,40501,Stock Unit,9.69,4178,7.25,9.89,12.93,-25.18,2.06,33.44
Mark Green,TN,Congress,Republican,SPH,SPH US,US,Suburban Propane Partners Lp,Buy,8/4/2020,8000,Stock Unit,12.74,626,16.28,16.2,15.35,27.79,27.16,20.49
Mark Green,TN,Congress,Republican,USAC,USAC US,US,Usa Compression Partners Lp,Buy,8/4/2020,65001,Stock Unit,11.22,5792,10.18,13.59,15.49,-9.27,21.12,38.06
Mark Green,TN,Congress,Republican,WES,WES US,US,Western Midstream Partner Lp,Buy,8/4/2020,8000,Stock Unit,8.91,896,7.91,14.71,19.11,-11.22,65.10,114.48
Michael Mccaul,TX,Congress,Republican,CNHI,CNHI US,US,CNH Industrial Nv,Buy,8/4/2020,40501,Ord,7.32,5532,8.09,13.12,16.54,10.52,79.23,125.96
Rohit Khanna,CA,Congress,Democratic,WAB,#45161 US,US,Westinghouse Air Brake Co,Buy,8/4/2020,8000,Com,61.7,128,61.68,76.27,84.83,-0.03,23.61,37.49
Ronald Wyden,OR,Senate,Democratic,DIS,DIS US,US,Walt Disney Co,Buy,8/4/2020,32500,Com,117.29,276,120.13,170.97,172.58,2.42,45.77,47.14
Ronald Wyden,OR,Senate,Democratic,KLAC,KLAC US,US,KLA Corp,Buy,8/4/2020,32500,Com,204.9,158,202.23,292.62,353.8,-1.30,42.81,72.67
Ronald Wyden,OR,Senate,Democratic,KR,KR US,US,Kroger Co,Buy,8/4/2020,8000,Com,35.39,226,32.06,33.7,41.92,-9.41,-4.78,18.45
Ronald Wyden,OR,Senate,Democratic,MTCH,MTCH US,US,Match Group Inc,Buy,8/4/2020,8000,Com,107.57,74,118.98,145.95,150.57,10.61,35.68,39.97
Ronald Wyden,OR,Senate,Democratic,PSA,PSA US,US,Public Storage,Buy,8/4/2020,75000,Com,201.38,372,232.81,232.69,306.51,15.61,15.55,52.20
Virginia Foxx,NC,Congress,Republican,T,T US,US,AT&T Inc,Buy,8/4/2020,8000,Com,30.01,266,27.34,28.65,27.85,-8.90,-4.53,-7.20
Michael Mccaul,TX,Congress,Republican,FB,FB US,US,Facebook Inc,Buy,8/4/2020,550001,Com A,249.83,2200,261.36,262.01,358.92,4.62,4.88,43.67
Charles Roberts,AR,Senate,Republican,AAPL,AAPL US,US,Apple Inc,Buy,8/3/2020,75000,Com NPV,108.94,688,108.77,134.14,147.36,-0.16,23.13,35.27
Charles Roberts,AR,Senate,Republican,TSLA,TSLA US,US,Tesla Inc,Buy,8/3/2020,75000,Com,297,252,400.51,839.81,709.74,34.85,182.76,138.97
David Roe,TN,Congress,Republican,INTC,INTC US,US,Intel Corp,Buy,8/3/2020,32500,Com,48.3,672,44.46,56.69,54.06,-7.95,17.37,11.93
David Roe,TN,Congress,Republican,QUOT,QUOT US,US,Quotient Technology Inc,Buy,8/3/2020,8000,Com,8.48,942,9.07,9,10.75,6.96,6.13,26.77
David Roe,TN,Congress,Republican,TWNK,TWNK US,US,Hostess Brands Inc,Buy,8/3/2020,16001,Com A,12.92,1238,12.94,15.07,15.79,0.15,16.64,22.21
David Roe,TN,Congress,Republican,VRNT,VRNT US,US,Verint Systems Inc,Buy,8/3/2020,8000,Com,22.88,348,24.87,39.44,42.53,8.70,72.38,85.88
Douglas Lamborn,CO,Congress,Republican,NTAP,NTAP US,US,NetApp Inc,Buy,8/3/2020,8000,Com NPV,42.77,186,44.94,66.08,81.73,5.07,54.50,91.09
Joshua Gottheimer,NJ,Congress,Democratic,AMD,AMD US,US,Advanced Micro Devices Inc,Buy,8/3/2020,8000,Com,77.67,102,74.7,87.66,112.56,-3.82,12.86,44.92
Joshua Gottheimer,NJ,Congress,Democratic,SGEN,SGEN US,US,Seagen Inc,Buy,8/3/2020,8000,Com,169.04,46,168.51,162.86,158.19,-0.31,-3.66,-6.42
Michael Mccaul,TX,Congress,Republican,CNHI,CNHI US,US,CNH Industrial Nv,Buy,8/3/2020,40501,Ord,7.14,5672,8.09,13.12,16.87,13.31,83.75,136.27
Rohit Khanna,CA,Congress,Democratic,MRK,MRK US,US,Merck & Co Inc,Buy,8/3/2020,32500,Com,78.7,412,73.14,73.76,76.41,-7.06,-6.28,-2.91
Susie Lee,NV,Congress,Democratic,LDOS,LDOS US,US,Leidos Holdings Inc,Buy,8/3/2020,8000,Com,98.3,80,85.73,105.06,95.39,-12.79,6.88,-2.96
Thomas Suozzi,NY,Congress,Democratic,CHGG,CHGG US,US,Chegg Inc,Buy,8/3/2020,32500,Com,85.93,378,72.88,95.81,88.46,-15.19,11.50,2.94
Thomas Suozzi,NY,Congress,Democratic,DVN,DVN US,US,Devon Energy Corp,Buy,8/3/2020,8000,Com,10.6,754,9.43,16.76,26.21,-11.04,58.11,147.26
Gilbert Cisneros,CA,Congress,Democratic,INTU,INTU US,US,Intuit Inc,Buy,7/31/2020,8000,Com,306.37,26,325.61,363.11,527.51,6.28,18.52,72.18
Michael Mccaul,TX,Congress,Republican,ALLY,ALLY US,US,Ally Financial Inc,Buy,7/31/2020,40501,Com NPV,20.1,2014,26.62,36.45,51.12,32.44,81.34,154.33
Robert Gibbs,OH,Congress,Republican,EMR,EMR US,US,Emerson Electric Co,Buy,7/31/2020,8000,Com,62.01,128,64.44,79.52,99.72,3.92,28.24,60.81
Rohit Khanna,CA,Congress,Democratic,WAB,#45161 US,US,Westinghouse Air Brake Co,Buy,7/31/2020,8000,Com,62.19,128,58.75,74.57,83.58,-5.53,19.91,34.39
Ronald Wyden,OR,Senate,Democratic,MSFT,MSFT US,US,Microsoft Corp,Buy,7/31/2020,75000,Com,205.01,364,204.72,232.9,284.82,-0.14,13.60,38.93
Virginia Foxx,NC,Congress,Republican,OLP,OLP US,US,One Liberty Properties Inc,Buy,7/31/2020,8000,Com,16.97,470,15.51,19.7,30.04,-8.60,16.09,77.02
David Roe,TN,Congress,Republican,ADI,ADI US,US,Analog Devices Inc,Buy,7/30/2020,8000,Com,116.3,68,116.47,154.94,167.42,0.15,33.22,43.96
Dean Phillips,MN,Congress,Democratic,TFC,TFC US,US,Truist Financial Corp,Buy,7/30/2020,8000,Com,37.24,214,41.12,50.24,54.43,10.42,34.91,46.16
Gilbert Cisneros,CA,Congress,Democratic,ADC,ADC US,US,Agree Realty Corp,Buy,7/30/2020,8000,Com,67.17,118,62.67,64.9,75.15,-6.70,-3.38,11.88
Gilbert Cisneros,CA,Congress,Democratic,AVNT,AVNT US,US,Avient Corp,Buy,7/30/2020,8000,Com,24.17,330,30.42,39.91,48.52,25.86,65.12,100.74
Gilbert Cisneros,CA,Congress,Democratic,EBS,EBS US,US,Emergent Biosolutions Inc,Buy,7/30/2020,8000,Com,97.02,82,91.27,109.37,65.9,-5.93,12.73,-32.08
Gilbert Cisneros,CA,Congress,Democratic,INTU,INTU US,US,Intuit Inc,Buy,7/30/2020,8000,Com,303.94,26,318.51,374.8,529.97,4.79,23.31,74.37
Gilbert Cisneros,CA,Congress,Democratic,NWE,NWE US,US,Northwestern Corp,Buy,7/30/2020,8000,Com,56.41,140,52.33,54.92,61.99,-7.23,-2.64,9.89
Gilbert Cisneros,CA,Congress,Democratic,PGNY,PGNY US,US,Progyny Inc,Buy,7/30/2020,8000,Com,26.25,304,24.6,44.96,55.69,-6.29,71.28,112.15
Michael Mccaul,TX,Congress,Republican,ALLY,ALLY US,US,Ally Financial Inc,Buy,7/30/2020,107501,Com NPV,20.52,5238,26.57,38.68,51.36,29.48,88.50,150.29
Michael Mccaul,TX,Congress,Republican,T,T US,US,AT&T Inc,Buy,7/30/2020,40501,Com,29.57,1368,26.5,29.75,28.05,-10.38,0.61,-5.14
Rohit Khanna,CA,Congress,Democratic,WAB,#45161 US,US,Westinghouse Air Brake Co,Buy,7/30/2020,16001,Com,63.09,252,56.17,76.81,84.87,-10.97,21.75,34.52
Rohit Khanna,CA,Congress,Democratic,DD,DD US,US,DuPont De Nemours Inc,Buy,7/30/2020,24001,Com,53.76,446,55.91,79.83,75.05,4.00,48.49,39.60
Ronald Wyden,OR,Senate,Democratic,BYND,BYND US,US,Beyond Meat Inc,Buy,7/30/2020,32500,Com,123.32,262,156.05,186.83,122.7,26.54,51.50,-0.50
Ronald Wyden,OR,Senate,Democratic,NVDA,NVDA US,US,NVIDIA Corp,Buy,7/30/2020,75000,Com,106.14,706,126.27,134.35,194.99,18.97,26.58,83.71
Ronald Wyden,OR,Senate,Democratic,OSK,OSK US,US,Oshkosh Corp,Buy,7/30/2020,32500,Com,80.28,404,71.19,92.49,119.55,-11.32,15.21,48.92
Thomas Suozzi,NY,Congress,Democratic,DVN,DVN US,US,Devon Energy Corp,Buy,7/30/2020,32500,Com,10.34,3142,8.1,16.85,25.84,-21.66,62.96,149.90
Rohit Khanna,CA,Congress,Democratic,WAB,#45161 US,US,Westinghouse Air Brake Co,Buy,7/29/2020,8000,Com,65.28,122,58.61,79.13,85.01,-10.22,21.22,30.22
Susie Lee,NV,Congress,Democratic,NLOK,NLOK US,US,NortonLifeLock Inc,Buy,7/29/2020,8000,Com,21.18,376,20.8,20.66,24.62,-1.79,-2.46,16.24
Susie Lee,NV,Congress,Democratic,TOL,TOL US,US,Toll Brothers Inc,Buy,7/29/2020,8000,Com,38.6,206,44.38,51.31,59,14.97,32.93,52.85
Alan Lowenthal,CA,Congress,Democratic,OLED,OLED US,US,Universal Display Corp,Buy,7/28/2020,8166,Com,164.46,48,190.96,247.69,220.44,16.11,50.61,34.04
Carol Miller,WV,Congress,Republican,ABT,ABT US,US,Abbott Laboratories,Buy,7/28/2020,32500,Com NPV,99.86,324,109,114.72,120.52,9.15,14.88,20.69
Carol Miller,WV,Congress,Republican,AMGN,AMGN US,US,Amgen Inc,Buy,7/28/2020,32500,Com,255.27,126,224.89,257.1,244.25,-11.90,0.72,-4.32
Carol Miller,WV,Congress,Republican,CLX,CLX US,US,Clorox Co,Buy,7/28/2020,32500,Com,228.55,142,212.73,211.96,181.71,-6.92,-7.26,-20.49
Carol Miller,WV,Congress,Republican,CSCO,CSCO US,US,Cisco Systems Inc,Buy,7/28/2020,32500,Com,46.28,702,37.67,45.03,54.77,-18.60,-2.70,18.34
Carol Miller,WV,Congress,Republican,D,D US,US,Dominion Energy Inc,Buy,7/28/2020,32500,Com NPV,82.06,396,81.72,73.56,75.74,-0.41,-10.36,-7.70
Carol Miller,WV,Congress,Republican,DOV,DOV US,US,Dover Corp,Buy,7/28/2020,32500,Com,104.77,310,113.82,125.07,162.96,8.64,19.38,55.54
Carol Miller,WV,Congress,Republican,EMR,EMR US,US,Emerson Electric Co,Buy,7/28/2020,32500,Com,62.27,520,67.73,82.48,98.36,8.77,32.46,57.96
Carol Miller,WV,Congress,Republican,GLW,GLW US,US,Corning Inc,Buy,7/28/2020,32500,Com,30.24,1074,34.25,38.46,40.84,13.26,27.18,35.05
Carol Miller,WV,Congress,Republican,IRM,IRM US,US,Iron Mountain Inc,Buy,7/28/2020,32500,Com NPV,27.87,1166,27.3,32.11,43.43,-2.05,15.21,55.83
Carol Miller,WV,Congress,Republican,JNJ,JNJ US,US,Johnson & Johnson,Buy,7/28/2020,32500,Com,146.83,220,143.97,165.98,172.18,-1.95,13.04,17.26
Carol Miller,WV,Congress,Republican,MCD,MCD US,US,McDonald's Corp,Buy,7/28/2020,32500,Com,196.24,164,224.27,213.34,241.78,14.28,8.71,23.21
Carol Miller,WV,Congress,Republican,PG,PG US,US,Procter & Gamble Co,Buy,7/28/2020,32500,Com NPV,127.88,254,141.3,132.24,138.76,10.49,3.41,8.51
Carol Miller,WV,Congress,Republican,USB,USB US,US,US Bancorp Delaware,Buy,7/28/2020,32500,Com,36.32,894,39.96,45.76,56.04,10.02,25.99,54.30
Carol Miller,WV,Congress,Republican,WM,WM US,US,Waste Management Inc,Buy,7/28/2020,32500,Com,107.52,302,113.4,114.19,145.67,5.47,6.20,35.48
David Roe,TN,Congress,Republican,ARE,ARE US,US,Alexandria Real Estate Equities Inc,Buy,7/28/2020,8000,Com,173.79,46,156.83,169.48,198.98,-9.76,-2.48,14.49
David Roe,TN,Congress,Republican,ATO,ATO US,US,Atmos Energy Corp,Buy,7/28/2020,32500,Com NPV,104.6,310,97.48,90.44,100.35,-6.81,-13.54,-4.06
David Roe,TN,Congress,Republican,AVGO,AVGO US,US,Broadcom Inc,Buy,7/28/2020,32500,Com NPV,307.35,104,363.04,464.79,477.65,18.12,51.22,55.41
David Roe,TN,Congress,Republican,BLK,BLK US,US,Blackrock Inc,Buy,7/28/2020,8000,Com NPV,570.7,14,622.19,722.98,860.71,9.02,26.68,50.82
David Roe,TN,Congress,Republican,CCOI,CCOI US,US,Cogent Communications Holdings Inc,Buy,7/28/2020,8000,Com,86.32,92,57.05,61.84,77.59,-33.91,-28.36,-10.11
David Roe,TN,Congress,Republican,CME,CME US,US,CME Group Inc,Buy,7/28/2020,32500,Com A,166,194,160.16,184.37,213.43,-3.52,11.07,28.57
David Roe,TN,Congress,Republican,COR,COR US,US,Coresite Realty Corp,Buy,7/28/2020,32500,Com,126.21,256,124.56,132.49,139.16,-1.31,4.98,10.26
David Roe,TN,Congress,Republican,LDOS,LDOS US,US,Leidos Holdings Inc,Buy,7/28/2020,8000,Com,90.18,88,83.44,112.7,106.53,-7.47,24.97,18.13
